staff_id,ts,Phase,Tskin,Tamb,ambient_RH,skin_RH,swr,HR,HR_confid,ACT_est
13,2025-10-16T07:46:00.000+0200,Work,33.7,33.98,44,50,90.49,129,92,0.42
13,2025-10-16T07:47:00.000+0200,Work,33.63,33.72,42,45,96.95,127,92,0.41
13,2025-10-16T07:48:00.000+0200,Work,34.05,31.88,46,56,91.27,124,97,0.39
13,2025-10-16T07:49:00.000+0200,Work,33.03,32.92,44,49,95.1,129,100,0.37
13,2025-10-16T07:50:00.000+0200,Work,32.54,33.52,46,48,94.74,119,97,0.35
13,2025-10-16T07:51:00.000+0200,Work,32.87,33.17,46,52,96.46,126,99,0.33
13,2025-10-16T07:52:00.000+0200,Work,33.08,32.78,40,45,86.82,121,96,0.32
13,2025-10-16T07:53:00.000+0200,Work,32.61,32.2,46,45,85.78,120,100,0.33
13,2025-10-16T07:54:00.000+0200,Work,32.9,33.4,46,47,84.03,127,94,0.3
13,2025-10-16T07:55:00.000+0200,Retreat,33.1,32.01,41,42,80.66,129,95,0.3
13,2025-10-16T07:56:00.000+0200,Retreat,33.25,32.71,33,32,99.74,123,93,0.28
13,2025-10-16T07:57:00.000+0200,Retreat,32.02,31.51,42,38,74.5,119,97,0.25
13,2025-10-16T07:58:00.000+0200,Retreat,32.02,31.5,46,37,69.89,110,90,0.22
13,2025-10-16T07:59:00.000+0200,Retreat,31.43,31.19,43,50,65.62,106,94,0.21
13,2025-10-16T08:00:00.000+0200,Retreat,31.49,31.73,37,45,69.62,99,96,0.17
13,2025-10-16T08:01:00.000+0200,Retreat,30.93,31.02,40,39,63.34,103,94,0.18
13,2025-10-16T08:02:00.000+0200,Retreat,31.06,28.8,36,48,55.37,101,92,0.15
13,2025-10-16T08:03:00.000+0200,Retreat,30.21,29.01,27,39,61.92,93,96,0.11
13,2025-10-16T08:04:00.000+0200,Retreat,29.81,29.17,46,38,46.19,93,91,0.1
13,2025-10-16T08:05:00.000+0200,Recovery,29.9,29.61,39,42,45.14,93,95,0.1
13,2025-10-16T08:06:00.000+0200,Recovery,30.0,28.53,35,29,51.73,91,95,0.08
13,2025-10-16T08:07:00.000+0200,Recovery,30.59,29.1,38,45,35.84,90,93,0.08
13,2025-10-16T08:08:00.000+0200,Recovery,30.2,28.2,30,39,32.18,93,92,0.1
13,2025-10-16T08:09:00.000+0200,Recovery,29.91,28.17,33,42,38.87,85,93,0.09
13,2025-10-16T08:10:00.000+0200,Recovery,29.34,28.33,38,40,40.07,92,93,0.1
13,2025-10-16T08:11:00.000+0200,Recovery,29.68,27.83,34,34,42.86,86,95,0.09
13,2025-10-16T08:12:00.000+0200,Recovery,30.1,27.55,31,33,41.31,89,86,0.09
13,2025-10-16T08:13:00.000+0200,Recovery,29.34,27.97,30,37,43.09,86,97,0.07
13,2025-10-16T08:14:00.000+0200,Recovery,28.14,28.21,38,41,34.44,82,98,0.06
13,2025-10-16T08:15:00.000+0200,Recovery,29.87,29.33,33,38,32.84,83,91,0.07
13,2025-10-16T08:16:00.000+0200,Recovery,29.37,28.13,31,35,32.78,81,92,0.06
13,2025-10-16T08:17:00.000+0200,Recovery,28.59,27.95,28,36,25.26,79,97,0.06
13,2025-10-16T08:18:00.000+0200,Recovery,28.73,27.9,39,40,36.7,83,97,0.07
13,2025-10-16T08:19:00.000+0200,Recovery,28.6,27.95,32,34,27.02,76,93,0.08
13,2025-10-16T08:20:00.000+0200,Recovery,28.43,27.63,34,36,25.93,78,93,0.07
13,2025-10-16T08:21:00.000+0200,Recovery,28.46,28.1,31,35,27.56,81,100,0.07
13,2025-10-16T08:22:00.000+0200,Recovery,28.7,27.62,39,30,21.24,76,92,0.05
13,2025-10-16T08:23:00.000+0200,Recovery,28.95,27.29,38,35,22.92,82,92,0.05
13,2025-10-16T08:24:00.000+0200,Recovery,27.93,26.81,38,33,25.49,84,95,0.05
13,2025-10-16T08:25:00.000+0200,Recovery,28.45,27.41,33,29,28.96,81,93,0.07
13,2025-10-16T08:26:00.000+0200,Recovery,27.66,27.68,36,32,22.02,77,93,0.05
13,2025-10-16T08:27:00.000+0200,Recovery,28.37,27.39,29,35,28.57,75,95,0.07
13,2025-10-16T08:28:00.000+0200,Rest,27.82,26.55,30,28,14.03,80,96,0.07
13,2025-10-16T08:29:00.000+0200,Rest,28.01,27.03,31,32,28.27,87,98,0.08
13,2025-10-16T08:30:00.000+0200,Rest,27.72,27.05,34,30,30.03,95,95,0.12
13,2025-10-16T08:31:00.000+0200,Rest,27.64,27.11,27,38,31.3,105,91,0.15
13,2025-10-16T08:32:00.000+0200,Rest,27.69,27.08,26,28,28.12,108,87,0.19
13,2025-10-16T08:33:00.000+0200,Approach,27.82,26.88,20,31,31.08,113,98,0.18
13,2025-10-16T08:34:00.000+0200,Approach,28.15,27.78,25,26,39.41,119,94,0.28
13,2025-10-16T08:35:00.000+0200,Approach,28.63,28.13,20,26,47.67,116,89,0.35
13,2025-10-16T08:36:00.000+0200,Approach,29.87,29.3,29,24,53.12,127,90,0.45
13,2025-10-16T08:37:00.000+0200,Approach,30.98,29.31,20,26,67.86,128,96,0.51
13,2025-10-16T08:38:00.000+0200,Approach,31.28,30.25,23,24,73.59,130,92,0.6
13,2025-10-16T08:39:00.000+0200,Approach,31.82,31.78,28,29,90.31,131,95,0.68
13,2025-10-16T08:40:00.000+0200,Approach,33.02,32.5,20,25,98.78,138,93,0.76
13,2025-10-16T08:41:00.000+0200,Approach,32.99,33.1,31,27,99.79,139,93,0.82
13,2025-10-16T08:42:00.000+0200,Approach,34.57,34.11,32,30,109.94,143,97,0.93
13,2025-10-16T08:43:00.000+0200,Approach,34.6,34.47,30,30,113.78,150,93,1.0
13,2025-10-16T08:44:00.000+0200,Work,35.8,34.41,47,50,122.01,146,94,1.0
13,2025-10-16T08:45:00.000+0200,Work,35.57,34.65,39,47,117.4,150,97,0.97
13,2025-10-16T08:46:00.000+0200,Work,35.28,34.46,44,54,109.48,147,97,0.96
13,2025-10-16T08:47:00.000+0200,Work,34.72,33.45,36,51,124.89,148,94,0.95
13,2025-10-16T08:48:00.000+0200,Work,35.5,33.61,37,41,110.5,150,92,0.92
13,2025-10-16T08:49:00.000+0200,Work,35.48,34.25,43,52,113.01,144,91,0.9
13,2025-10-16T08:50:00.000+0200,Work,33.58,33.34,51,52,109.32,140,94,0.85
13,2025-10-16T08:51:00.000+0200,Work,35.67,33.52,46,57,108.93,137,94,0.86
13,2025-10-16T08:52:00.000+0200,Work,34.14,33.88,44,51,107.0,139,91,0.82
13,2025-10-16T08:53:00.000+0200,Work,34.34,34.12,44,47,108.85,144,97,0.8
13,2025-10-16T08:54:00.000+0200,Work,34.86,34.34,44,53,111.28,143,94,0.78
13,2025-10-16T08:55:00.000+0200,Work,34.1,34.43,39,56,110.72,142,92,0.77
13,2025-10-16T08:56:00.000+0200,Work,34.46,34.09,45,51,112.41,137,97,0.73
13,2025-10-16T08:57:00.000+0200,Work,33.96,34.38,50,48,105.26,140,92,0.71
13,2025-10-16T08:58:00.000+0200,Work,34.61,33.47,35,49,93.46,138,87,0.68
13,2025-10-16T08:59:00.000+0200,Work,34.17,33.3,40,49,110.82,133,99,0.65
13,2025-10-16T09:00:00.000+0200,Work,34.02,33.66,44,52,109.12,133,95,0.65
13,2025-10-16T09:01:00.000+0200,Work,34.42,34.03,44,53,100.47,139,95,0.64
13,2025-10-16T09:02:00.000+0200,Work,33.9,34.06,43,54,106.68,129,93,0.62
13,2025-10-16T09:03:00.000+0200,Work,34.4,34.23,40,45,102.81,135,93,0.59
13,2025-10-16T09:04:00.000+0200,Work,33.64,33.84,45,51,101.96,128,94,0.56
13,2025-10-16T09:05:00.000+0200,Work,33.51,34.49,43,51,101.59,131,98,0.53
13,2025-10-16T09:06:00.000+0200,Work,33.85,33.86,32,42,93.9,135,97,0.5
13,2025-10-16T09:07:00.000+0200,Work,33.87,33.39,43,53,94.86,131,90,0.48
13,2025-10-16T09:08:00.000+0200,Work,33.61,33.87,44,44,99.07,128,95,0.49
13,2025-10-16T09:09:00.000+0200,Work,33.37,34.11,43,43,95.79,127,96,0.44
13,2025-10-16T09:10:00.000+0200,Work,33.09,32.57,47,48,95.02,131,93,0.41
13,2025-10-16T09:11:00.000+0200,Work,33.51,33.02,48,51,99.41,128,94,0.4
13,2025-10-16T09:12:00.000+0200,Work,33.43,32.69,40,57,80.15,129,94,0.37
13,2025-10-16T09:13:00.000+0200,Work,33.2,33.07,51,47,98.23,128,93,0.38
13,2025-10-16T09:14:00.000+0200,Work,33.91,32.82,42,50,91.86,126,94,0.34
13,2025-10-16T09:15:00.000+0200,Work,32.89,33.3,47,49,90.23,124,96,0.32
13,2025-10-16T09:16:00.000+0200,Work,33.91,33.64,47,44,91.22,120,91,0.3
13,2025-10-16T09:17:00.000+0200,Retreat,32.9,32.37,39,43,84.83,127,89,0.3
13,2025-10-16T09:18:00.000+0200,Retreat,32.6,32.33,36,46,85.96,116,92,0.26
13,2025-10-16T09:19:00.000+0200,Retreat,32.76,31.56,38,39,62.51,110,93,0.18
13,2025-10-16T09:20:00.000+0200,Retreat,31.47,29.75,27,43,55.32,98,96,0.15
13,2025-10-16T09:21:00.000+0200,Retreat,30.63,29.27,43,41,42.58,94,93,0.11
13,2025-10-16T09:22:00.000+0200,Recovery,30.36,29.2,34,35,45.64,87,93,0.09
13,2025-10-16T09:23:00.000+0200,Recovery,29.58,28.55,34,35,40.98,84,97,0.08
13,2025-10-16T09:24:00.000+0200,Recovery,30.26,28.95,34,31,40.2,90,93,0.08
13,2025-10-16T09:25:00.000+0200,Recovery,30.13,29.17,34,29,40.84,92,92,0.1
13,2025-10-16T09:26:00.000+0200,Recovery,29.47,28.96,34,41,35.33,85,97,0.09
13,2025-10-16T09:27:00.000+0200,Recovery,29.71,28.21,34,31,42.54,86,90,0.07
13,2025-10-16T09:28:00.000+0200,Recovery,29.52,27.54,39,38,39.32,83,96,0.08
13,2025-10-16T09:29:00.000+0200,Recovery,29.53,28.22,34,31,31.82,83,91,0.07
13,2025-10-16T09:30:00.000+0200,Recovery,28.99,27.97,35,29,37.11,82,96,0.06
13,2025-10-16T09:31:00.000+0200,Recovery,28.96,27.47,34,34,31.82,79,94,0.08
13,2025-10-16T09:32:00.000+0200,Recovery,28.85,28.22,35,39,29.81,84,94,0.06
13,2025-10-16T09:33:00.000+0200,Recovery,28.18,27.64,34,35,33.43,81,93,0.07
13,2025-10-16T09:34:00.000+0200,Recovery,27.81,27.77,30,37,28.77,75,89,0.05
13,2025-10-16T09:35:00.000+0200,Recovery,27.88,26.05,33,32,27.91,75,90,0.03
13,2025-10-16T09:36:00.000+0200,Recovery,28.36,25.99,39,34,15.2,75,96,0.05
13,2025-10-16T09:37:00.000+0200,Recovery,27.67,27.32,37,34,19.19,75,99,0.05
13,2025-10-16T09:38:00.000+0200,Rest,27.92,27.22,30,29,14.68,75,93,0.07
13,2025-10-16T09:39:00.000+0200,Rest,27.74,27.18,23,26,20.66,84,92,0.09
13,2025-10-16T09:40:00.000+0200,Rest,27.39,27.47,21,26,17.69,92,98,0.09
13,2025-10-16T09:41:00.000+0200,Rest,27.34,27.0,28,31,18.31,95,99,0.13
13,2025-10-16T09:42:00.000+0200,Rest,27.58,26.96,35,25,18.5,105,95,0.17
13,2025-10-16T09:43:00.000+0200,Rest,28.19,27.42,33,26,27.5,107,96,0.2
13,2025-10-16T09:44:00.000+0200,Approach,27.69,26.95,21,37,25.32,106,93,0.19
13,2025-10-16T09:45:00.000+0200,Approach,30.13,29.13,25,28,49.16,120,91,0.39
13,2025-10-16T09:46:00.000+0200,Approach,31.56,30.86,29,33,73.14,132,92,0.59
13,2025-10-16T09:47:00.000+0200,Approach,33.52,33.1,28,25,102.28,136,93,0.8
13,2025-10-16T09:48:00.000+0200,Approach,34.65,34.07,24,26,126.43,144,96,1.0
13,2025-10-16T09:49:00.000+0200,Work,35.26,34.87,43,46,125.72,150,93,1.0
13,2025-10-16T09:50:00.000+0200,Work,35.85,34.53,45,49,117.54,148,94,0.99
13,2025-10-16T09:51:00.000+0200,Work,36.24,34.82,46,49,117.48,147,90,1.0
13,2025-10-16T09:52:00.000+0200,Work,35.59,35.71,41,51,121.06,148,95,0.99
13,2025-10-16T09:53:00.000+0200,Work,35.7,34.75,41,47,128.18,146,92,1.0
13,2025-10-16T09:54:00.000+0200,Work,35.76,35.58,43,53,132.5,153,99,1.0
13,2025-10-16T09:55:00.000+0200,Work,36.15,34.97,45,56,134.15,155,93,0.99
13,2025-10-16T09:56:00.000+0200,Work,36.4,36.07,46,49,134.71,158,97,1.0
13,2025-10-16T09:57:00.000+0200,Work,36.44,35.81,48,47,136.49,164,98,0.98
13,2025-10-16T09:58:00.000+0200,Work,35.9,35.85,42,45,142.33,158,98,0.99
13,2025-10-16T09:59:00.000+0200,Work,36.13,35.51,46,50,143.02,162,95,1.0
13,2025-10-16T10:00:00.000+0200,Work,37.21,36.47,43,52,133.61,155,91,0.99
13,2025-10-16T10:01:00.000+0200,Work,36.3,36.55,52,46,144.9,159,91,1.0
13,2025-10-16T10:02:00.000+0200,Work,36.75,37.03,47,46,147.56,165,97,1.0
13,2025-10-16T10:03:00.000+0200,Work,37.83,36.42,47,45,142.86,164,94,1.0
13,2025-10-16T10:04:00.000+0200,Work,37.24,37.79,51,48,152.39,168,92,1.0
13,2025-10-16T10:05:00.000+0200,Work,37.37,36.96,44,52,150.04,169,93,1.0
13,2025-10-16T10:06:00.000+0200,Work,37.28,36.97,41,52,155.9,172,100,0.99
13,2025-10-16T10:07:00.000+0200,Work,37.74,37.99,44,47,147.69,170,94,1.0
13,2025-10-16T10:08:00.000+0200,Work,38.09,37.55,38,49,150.7,169,96,0.99
13,2025-10-16T10:09:00.000+0200,Work,37.99,38.75,42,43,163.01,173,97,1.0
13,2025-10-16T10:10:00.000+0200,Work,37.87,37.41,38,49,163.97,168,99,1.0
13,2025-10-16T10:11:00.000+0200,Work,37.95,38.22,46,42,151.39,179,91,1.0
13,2025-10-16T10:12:00.000+0200,Work,38.2,39.17,41,45,162.89,172,90,1.0
13,2025-10-16T10:13:00.000+0200,Work,38.5,38.7,40,52,153.65,175,97,1.0
13,2025-10-16T10:14:00.000+0200,Work,37.61,38.38,38,58,177.6,177,97,1.0
13,2025-10-16T10:15:00.000+0200,Work,38.77,39.03,52,45,166.88,179,91,1.0
13,2025-10-16T10:16:00.000+0200,Overload,38.96,39.43,35,60,186.37,180,95,0.98
13,2025-10-16T10:17:00.000+0200,Overload,37.7,36.99,37,66,162.06,170,94,1.0
13,2025-10-16T10:18:00.000+0200,Overload,36.84,34.68,34,55,159.38,168,89,0.99
13,2025-10-16T10:19:00.000+0200,Work,35.92,34.21,49,51,124.14,147,96,0.99
13,2025-10-16T10:20:00.000+0200,Work,34.9,34.66,42,51,113.28,142,90,0.98
13,2025-10-16T10:21:00.000+0200,Work,34.82,34.28,41,53,114.98,148,95,0.95
13,2025-10-16T10:22:00.000+0200,Work,35.34,34.99,52,52,116.51,146,91,0.95
13,2025-10-16T10:23:00.000+0200,Work,34.98,34.27,48,44,115.22,139,97,0.9
13,2025-10-16T10:24:00.000+0200,Work,35.31,34.95,44,47,122.1,144,95,0.86
13,2025-10-16T10:25:00.000+0200,Work,35.34,34.25,40,48,116.26,147,88,0.85
13,2025-10-16T10:26:00.000+0200,Work,35.19,33.85,49,51,107.95,137,94,0.83
13,2025-10-16T10:27:00.000+0200,Work,34.47,33.42,46,45,114.22,140,94,0.81
13,2025-10-16T10:28:00.000+0200,Work,33.56,32.85,47,46,108.12,140,98,0.78
13,2025-10-16T10:29:00.000+0200,Work,33.86,33.63,44,42,117.6,136,95,0.75
13,2025-10-16T10:30:00.000+0200,Work,34.46,34.26,43,57,106.49,138,94,0.73
13,2025-10-16T10:31:00.000+0200,Work,34.79,33.64,48,48,110.47,135,90,0.7
13,2025-10-16T10:32:00.000+0200,Work,33.9,33.32,46,51,111.07,131,97,0.66
13,2025-10-16T10:33:00.000+0200,Work,34.36,33.69,38,51,102.97,136,96,0.67
13,2025-10-16T10:34:00.000+0200,Work,33.95,33.66,46,39,102.79,132,98,0.63
13,2025-10-16T10:35:00.000+0200,Work,34.69,33.4,40,53,100.24,129,100,0.6
13,2025-10-16T10:36:00.000+0200,Work,33.73,33.86,48,51,104.48,133,94,0.59
13,2025-10-16T10:37:00.000+0200,Work,34.2,33.43,45,45,112.64,132,96,0.54
13,2025-10-16T10:38:00.000+0200,Work,33.75,34.25,44,45,102.09,135,92,0.55
13,2025-10-16T10:39:00.000+0200,Work,33.84,33.18,44,44,99.84,131,95,0.49
13,2025-10-16T10:40:00.000+0200,Work,33.44,33.02,49,50,93.09,127,94,0.49
13,2025-10-16T10:41:00.000+0200,Work,33.7,33.17,41,51,101.33,129,90,0.44
13,2025-10-16T10:42:00.000+0200,Work,32.67,33.67,44,50,95.78,123,93,0.42
13,2025-10-16T10:43:00.000+0200,Work,32.89,33.47,46,57,105.38,130,96,0.41
13,2025-10-16T10:44:00.000+0200,Work,32.94,32.89,49,53,101.39,123,99,0.38
13,2025-10-16T10:45:00.000+0200,Work,33.5,32.6,43,41,92.28,119,94,0.34
13,2025-10-16T10:46:00.000+0200,Work,33.03,32.39,41,47,92.24,121,92,0.32
13,2025-10-16T10:47:00.000+0200,Work,32.2,32.41,46,55,89.48,120,98,0.3
13,2025-10-16T10:48:00.000+0200,Retreat,33.4,32.95,35,41,77.32,122,93,0.29
13,2025-10-16T10:49:00.000+0200,Retreat,33.19,31.08,39,39,81.64,120,93,0.24
13,2025-10-16T10:50:00.000+0200,Retreat,31.63,30.61,43,40,63.82,110,91,0.2
13,2025-10-16T10:51:00.000+0200,Retreat,29.97,29.28,40,38,52.45,94,93,0.15
13,2025-10-16T10:52:00.000+0200,Retreat,29.47,28.97,42,38,49.41,88,95,0.11
13,2025-10-16T10:53:00.000+0200,Recovery,30.74,29.32,35,34,50.12,94,97,0.09
13,2025-10-16T10:54:00.000+0200,Recovery,29.57,28.87,38,34,42.66,86,98,0.11
13,2025-10-16T10:55:00.000+0200,Recovery,29.59,27.6,30,33,44.38,84,100,0.08
13,2025-10-16T10:56:00.000+0200,Recovery,29.34,29.17,40,38,46.37,88,92,0.1
13,2025-10-16T10:57:00.000+0200,Recovery,29.86,27.59,27,33,30.01,86,96,0.1
13,2025-10-16T10:58:00.000+0200,Recovery,29.86,27.88,39,30,24.75,92,95,0.1
13,2025-10-16T10:59:00.000+0200,Recovery,29.62,28.13,33,35,43.64,87,96,0.07
13,2025-10-16T11:00:00.000+0200,Recovery,29.31,28.2,33,32,30.13,88,94,0.09
13,2025-10-16T11:01:00.000+0200,Recovery,29.26,27.29,37,37,33.45,78,91,0.09
13,2025-10-16T11:02:00.000+0200,Recovery,29.2,28.1,30,38,29.56,83,91,0.09
13,2025-10-16T11:03:00.000+0200,Recovery,29.31,28.35,32,34,31.01,81,95,0.07
13,2025-10-16T11:04:00.000+0200,Recovery,29.62,27.66,34,37,34.45,82,99,0.05
13,2025-10-16T11:05:00.000+0200,Recovery,28.8,27.48,34,31,22.24,83,95,0.07
13,2025-10-16T11:06:00.000+0200,Recovery,28.25,28.14,33,33,35.04,79,97,0.07
13,2025-10-16T11:07:00.000+0200,Recovery,27.53,27.2,30,32,23.5,82,94,0.06
13,2025-10-16T11:08:00.000+0200,Recovery,28.65,26.1,38,37,31.95,78,97,0.06
13,2025-10-16T11:09:00.000+0200,Recovery,28.63,27.35,32,41,10.76,75,94,0.07
13,2025-10-16T11:10:00.000+0200,Recovery,27.79,26.84,37,35,16.85,75,92,0.05
13,2025-10-16T11:11:00.000+0200,Recovery,27.94,26.65,33,37,13.4,68,96,0.06
13,2025-10-16T11:12:00.000+0200,Rest,28.28,27.18,23,30,29.3,77,95,0.07
13,2025-10-16T11:13:00.000+0200,Rest,28.52,27.58,25,31,10.37,81,93,0.09
13,2025-10-16T11:14:00.000+0200,Rest,27.9,27.64,30,29,24.88,92,93,0.11
13,2025-10-16T11:15:00.000+0200,Rest,27.61,26.91,28,32,27.48,93,98,0.14
13,2025-10-16T11:16:00.000+0200,Rest,27.94,26.61,33,34,25.28,106,90,0.16
13,2025-10-16T11:17:00.000+0200,Rest,27.06,26.43,26,25,39.94,109,91,0.21
13,2025-10-16T11:18:00.000+0200,Approach,27.01,26.79,30,26,36.57,114,87,0.22
13,2025-10-16T11:19:00.000+0200,Approach,28.67,27.14,20,25,44.08,113,92,0.27
13,2025-10-16T11:20:00.000+0200,Approach,29.7,28.33,20,26,40.34,117,98,0.36
13,2025-10-16T11:21:00.000+0200,Approach,29.52,28.93,27,23,56.48,127,100,0.45
13,2025-10-16T11:22:00.000+0200,Approach,30.64,30.65,28,22,71.39,121,92,0.51
13,2025-10-16T11:23:00.000+0200,Approach,31.12,30.67,24,28,80.67,129,98,0.6
13,2025-10-16T11:24:00.000+0200,Approach,32.49,32.36,19,26,84.29,130,95,0.68
13,2025-10-16T11:25:00.000+0200,Approach,33.52,33.02,26,24,93.81,134,95,0.76
13,2025-10-16T11:26:00.000+0200,Approach,33.06,32.9,27,20,96.75,144,94,0.85
13,2025-10-16T11:27:00.000+0200,Approach,34.38,33.7,16,21,97.88,142,90,0.93
13,2025-10-16T11:28:00.000+0200,Approach,35.24,34.89,20,28,115.62,149,93,0.99
13,2025-10-16T11:29:00.000+0200,Work,35.36,34.94,46,45,133.2,148,92,1.0
13,2025-10-16T11:30:00.000+0200,Work,35.04,34.54,46,46,121.11,143,91,0.97
13,2025-10-16T11:31:00.000+0200,Work,34.87,34.54,45,54,116.24,145,92,0.97
13,2025-10-16T11:32:00.000+0200,Work,34.95,34.92,40,47,114.3,146,95,0.97
13,2025-10-16T11:33:00.000+0200,Work,35.71,33.79,47,53,115.6,150,93,0.94
13,2025-10-16T11:34:00.000+0200,Work,34.46,34.43,45,42,114.52,147,93,0.94
13,2025-10-16T11:35:00.000+0200,Work,34.9,34.34,41,44,123.75,138,98,0.91
13,2025-10-16T11:36:00.000+0200,Work,35.04,34.21,39,54,110.39,141,100,0.89
13,2025-10-16T11:37:00.000+0200,Work,34.51,34.88,40,49,112.37,142,95,0.87
13,2025-10-16T11:38:00.000+0200,Work,34.5,34.45,49,52,122.24,141,95,0.88
13,2025-10-16T11:39:00.000+0200,Work,34.41,33.88,44,46,117.66,137,97,0.84
13,2025-10-16T11:40:00.000+0200,Work,34.82,33.76,47,54,109.49,144,94,0.83
13,2025-10-16T11:41:00.000+0200,Work,34.96,34.05,46,52,121.08,142,91,0.82
13,2025-10-16T11:42:00.000+0200,Work,35.07,34.62,50,52,101.74,138,91,0.8
13,2025-10-16T11:43:00.000+0200,Work,34.49,34.36,39,51,109.49,138,100,0.78
13,2025-10-16T11:44:00.000+0200,Work,34.79,34.17,44,53,109.36,139,94,0.77
13,2025-10-16T11:45:00.000+0200,Work,34.96,33.63,45,53,111.89,141,98,0.76
13,2025-10-16T11:46:00.000+0200,Work,34.64,33.75,42,49,104.64,139,92,0.76
13,2025-10-16T11:47:00.000+0200,Work,34.48,32.8,46,50,104.85,136,92,0.74
13,2025-10-16T11:48:00.000+0200,Work,34.15,34.3,45,54,105.49,136,95,0.71
13,2025-10-16T11:49:00.000+0200,Work,34.04,34.12,41,51,105.06,138,93,0.73
13,2025-10-16T11:50:00.000+0200,Work,34.87,35.15,45,43,117.16,137,96,0.68
